GEOID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,STUSAB,STATE_NAME,STATENS,COUNTY_NAME,total_population,Geography Name,congressional_districts_bitmask_values,congressional_districts_bitmask,nDistricts,block_based_district
15000US461359662003,46,135,9662.0,3,Block Group 3,G5030,S,506800,0,+42.8811960,-097.3812695,SD,South Dakota,1785534,Yankton County,873,"Block Group 3, Census Tract 9662, Yankton County, South Dakota",1,x1,1,1.0
15000US461359664002,46,135,9664.0,2,Block Group 2,G5030,S,341011839,1020256,+43.0762326,-097.4893592,SD,South Dakota,1785534,Yankton County,582,"Block Group 2, Census Tract 9664, Yankton County, South Dakota",1,x1,1,1.0
15000US461359664001,46,135,9664.0,1,Block Group 1,G5030,S,370692365,619654,+43.0894959,-097.2893893,SD,South Dakota,1785534,Yankton County,856,"Block Group 1, Census Tract 9664, Yankton County, South Dakota",1,x1,1,1.0
15000US461359662002,46,135,9662.0,2,Block Group 2,G5030,S,648988,0,+42.8870783,-097.3821741,SD,South Dakota,1785534,Yankton County,1342,"Block Group 2, Census Tract 9662, Yankton County, South Dakota",1,x1,1,1.0
15000US461359661003,46,135,9661.0,3,Block Group 3,G5030,S,503358,0,+42.8708759,-097.3982656,SD,South Dakota,1785534,Yankton County,781,"Block Group 3, Census Tract 9661, Yankton County, South Dakota",1,x1,1,1.0
15000US461030109062,46,103,109.06,2,Block Group 2,G5030,S,3339660,0,+44.0611862,-103.1436850,SD,South Dakota,1785534,Pennington County,4588,"Block Group 2, Census Tract 109.06, Pennington County, South Dakota",1,x1,1,1.0
15000US461030102002,46,103,102.0,2,Block Group 2,G5030,S,911442,0,+44.0787778,-103.2241723,SD,South Dakota,1785534,Pennington County,1943,"Block Group 2, Census Tract 102, Pennington County, South Dakota",1,x1,1,1.0
15000US461030116004,46,103,116.0,4,Block Group 4,G5030,S,28743009,15639,+44.0850948,-102.8089972,SD,South Dakota,1785534,Pennington County,751,"Block Group 4, Census Tract 116, Pennington County, South Dakota",1,x1,1,1.0
15000US461030112003,46,103,112.0,3,Block Group 3,G5030,S,1040495,0,+44.0797788,-103.2853537,SD,South Dakota,1785534,Pennington County,1705,"Block Group 3, Census Tract 112, Pennington County, South Dakota",1,x1,1,1.0
15000US461030116002,46,103,116.0,2,Block Group 2,G5030,S,10340694,20028,+44.1240729,-103.0432930,SD,South Dakota,1785534,Pennington County,1470,"Block Group 2, Census Tract 116, Pennington County, South Dakota",1,x1,1,1.0
15000US461030106003,46,103,106.0,3,Block Group 3,G5030,S,1368962,0,+44.0592353,-103.1979179,SD,South Dakota,1785534,Pennington County,1879,"Block Group 3, Census Tract 106, Pennington County, South Dakota",1,x1,1,1.0
15000US460559601001,46,55,9601.0,1,Block Group 1,G5030,S,120049939,270253,+44.0202662,-101.5844579,SD,South Dakota,1785534,Haakon County,968,"Block Group 1, Census Tract 9601, Haakon County, South Dakota",1,x1,1,1.0
15000US461030102005,46,103,102.0,5,Block Group 5,G5030,S,333856,0,+44.0948454,-103.2167366,SD,South Dakota,1785534,Pennington County,950,"Block Group 5, Census Tract 102, Pennington County, South Dakota",1,x1,1,1.0
15000US461030103003,46,103,103.0,3,Block Group 3,G5030,S,3139565,0,+44.0951419,-103.2410969,SD,South Dakota,1785534,Pennington County,736,"Block Group 3, Census Tract 103, Pennington County, South Dakota",1,x1,1,1.0
15000US460459622002,46,45,9622.0,2,Block Group 2,G5030,S,546719355,11964208,+45.5280674,-099.4715296,SD,South Dakota,1785534,Edmunds County,1101,"Block Group 2, Census Tract 9622, Edmunds County, South Dakota",1,x1,1,1.0
15000US460459622001,46,45,9622.0,1,Block Group 1,G5030,S,952890073,37514617,+45.3613857,-099.4312727,SD,South Dakota,1785534,Edmunds County,606,"Block Group 1, Census Tract 9622, Edmunds County, South Dakota",1,x1,1,1.0
15000US460459621002,46,45,9621.0,2,Block Group 2,G5030,S,31143716,28895,+45.4302566,-099.0187646,SD,South Dakota,1785534,Edmunds County,955,"Block Group 2, Census Tract 9621, Edmunds County, South Dakota",1,x1,1,1.0
15000US460459621001,46,45,9621.0,1,Block Group 1,G5030,S,1385523271,15461964,+45.4042536,-098.9574179,SD,South Dakota,1785534,Edmunds County,1278,"Block Group 1, Census Tract 9621, Edmunds County, South Dakota",1,x1,1,1.0
15000US461030105004,46,103,105.0,4,Block Group 4,G5030,S,430907,0,+44.0879538,-103.2077443,SD,South Dakota,1785534,Pennington County,1084,"Block Group 4, Census Tract 105, Pennington County, South Dakota",1,x1,1,1.0
15000US460930203021,46,93,203.02,1,Block Group 1,G5030,S,348970486,1342826,+44.5209365,-103.4651071,SD,South Dakota,1785534,Meade County,665,"Block Group 1, Census Tract 203.02, Meade County, South Dakota",1,x1,1,1.0
15000US460930203023,46,93,203.02,3,Block Group 3,G5030,S,140926413,283022,+44.1944476,-103.2620030,SD,South Dakota,1785534,Meade County,3760,"Block Group 3, Census Tract 203.02, Meade County, South Dakota",1,x1,1,1.0
15000US460930204002,46,93,204.0,2,Block Group 2,G5030,S,518030,0,+44.4111741,-103.5110758,SD,South Dakota,1785534,Meade County,682,"Block Group 2, Census Tract 204, Meade County, South Dakota",1,x1,1,1.0
15000US460930204001,46,93,204.0,1,Block Group 1,G5030,S,6071796,0,+44.4249737,-103.5395129,SD,South Dakota,1785534,Meade County,978,"Block Group 1, Census Tract 204, Meade County, South Dakota",1,x1,1,1.0
15000US460930203022,46,93,203.02,2,Block Group 2,G5030,S,508805528,1007794,+44.3301185,-103.2920421,SD,South Dakota,1785534,Meade County,1459,"Block Group 2, Census Tract 203.02, Meade County, South Dakota",1,x1,1,1.0
15000US460930204005,46,93,204.0,5,Block Group 5,G5030,S,464906,0,+44.4055899,-103.5085290,SD,South Dakota,1785534,Meade County,1041,"Block Group 5, Census Tract 204, Meade County, South Dakota",1,x1,1,1.0
15000US460930203012,46,93,203.01,2,Block Group 2,G5030,S,66045702,0,+44.1779653,-103.3965599,SD,South Dakota,1785534,Meade County,4097,"Block Group 2, Census Tract 203.01, Meade County, South Dakota",1,x1,1,1.0
15000US460930205002,46,93,205.0,2,Block Group 2,G5030,S,3395149613,10202890,+44.6808307,-102.8254995,SD,South Dakota,1785534,Meade County,716,"Block Group 2, Census Tract 205, Meade County, South Dakota",1,x1,1,1.0
15000US461030102003,46,103,102.0,3,Block Group 3,G5030,S,390262,0,+44.0908178,-103.2166460,SD,South Dakota,1785534,Pennington County,809,"Block Group 3, Census Tract 102, Pennington County, South Dakota",1,x1,1,1.0
15000US460930204003,46,93,204.0,3,Block Group 3,G5030,S,1286589,0,+44.4057956,-103.5175985,SD,South Dakota,1785534,Meade County,762,"Block Group 3, Census Tract 204, Meade County, South Dakota",1,x1,1,1.0
15000US460930204004,46,93,204.0,4,Block Group 4,G5030,S,2787985,0,+44.4087851,-103.5008568,SD,South Dakota,1785534,Meade County,1075,"Block Group 4, Census Tract 204, Meade County, South Dakota",1,x1,1,1.0
15000US461270202003,46,127,202.0,3,Block Group 3,G5030,S,2361579,0,+42.6778254,-096.6756701,SD,South Dakota,1785534,Union County,1532,"Block Group 3, Census Tract 202, Union County, South Dakota",1,x1,1,1.0
15000US461030116001,46,103,116.0,1,Block Group 1,G5030,S,2323147353,9556477,+44.0690685,-102.1884764,SD,South Dakota,1785534,Pennington County,1136,"Block Group 1, Census Tract 116, Pennington County, South Dakota",1,x1,1,1.0
15000US461030116003,46,103,116.0,3,Block Group 3,G5030,S,1841712314,2775726,+43.9613680,-102.6158918,SD,South Dakota,1785534,Pennington County,785,"Block Group 3, Census Tract 116, Pennington County, South Dakota",1,x1,1,1.0
15000US461099404003,46,109,9404.0,3,Block Group 3,G5030,S,35431939,61899,+45.6477856,-097.0490782,SD,South Dakota,1785534,Roberts County,962,"Block Group 3, Census Tract 9404, Roberts County, South Dakota",1,x1,1,1.0
15000US461099408002,46,109,9408.0,2,Block Group 2,G5030,S,221777248,3243741,+45.6304067,-096.9243794,SD,South Dakota,1785534,Roberts County,826,"Block Group 2, Census Tract 9408, Roberts County, South Dakota",1,x1,1,1.0
15000US461099504002,46,109,9504.0,2,Block Group 2,G5030,S,194024792,15266768,+45.3626485,-096.6678240,SD,South Dakota,1785534,Roberts County,790,"Block Group 2, Census Tract 9504, Roberts County, South Dakota",1,x1,1,1.0
15000US461099408001,46,109,9408.0,1,Block Group 1,G5030,S,245861851,13999430,+45.5807986,-097.1122766,SD,South Dakota,1785534,Roberts County,1670,"Block Group 1, Census Tract 9408, Roberts County, South Dakota",1,x1,1,1.0
15000US461270202001,46,127,202.0,1,Block Group 1,G5030,S,290690895,2508755,+42.7384901,-096.7022945,SD,South Dakota,1785534,Union County,643,"Block Group 1, Census Tract 202, Union County, South Dakota",1,x1,1,1.0
15000US461270203001,46,127,203.0,1,Block Group 1,G5030,S,106007510,3372631,+42.6124382,-096.6158899,SD,South Dakota,1785534,Union County,853,"Block Group 1, Census Tract 203, Union County, South Dakota",1,x1,1,1.0
15000US461270202002,46,127,202.0,2,Block Group 2,G5030,S,6073543,0,+42.6962425,-096.6831526,SD,South Dakota,1785534,Union County,619,"Block Group 2, Census Tract 202, Union County, South Dakota",1,x1,1,1.0
15000US461270201001,46,127,201.0,1,Block Group 1,G5030,S,467068057,185136,+42.9165173,-096.6763776,SD,South Dakota,1785534,Union County,1146,"Block Group 1, Census Tract 201, Union County, South Dakota",1,x1,1,1.0
15000US461270201003,46,127,201.0,3,Block Group 3,G5030,S,10344756,0,+43.0257780,-096.6280243,SD,South Dakota,1785534,Union County,942,"Block Group 3, Census Tract 201, Union County, South Dakota",1,x1,1,1.0
15000US460879647003,46,87,9647.0,3,Block Group 3,G5030,S,162154949,386278,+43.5491929,-097.5192111,SD,South Dakota,1785534,McCook County,538,"Block Group 3, Census Tract 9647, McCook County, South Dakota",1,x1,1,1.0
15000US460879647002,46,87,9647.0,2,Block Group 2,G5030,S,74791760,66844,+43.6277271,-097.2918381,SD,South Dakota,1785534,McCook County,737,"Block Group 2, Census Tract 9647, McCook County, South Dakota",1,x1,1,1.0
15000US460879646003,46,87,9646.0,3,Block Group 3,G5030,S,23489389,0,+43.7242460,-097.3788681,SD,South Dakota,1785534,McCook County,1452,"Block Group 3, Census Tract 9646, McCook County, South Dakota",1,x1,1,1.0
15000US460879646001,46,87,9646.0,1,Block Group 1,G5030,S,265357939,718793,+43.7400497,-097.2167745,SD,South Dakota,1785534,McCook County,973,"Block Group 1, Census Tract 9646, McCook County, South Dakota",1,x1,1,1.0
15000US460879646002,46,87,9646.0,2,Block Group 2,G5030,S,491209365,2118712,+43.7682073,-097.4591912,SD,South Dakota,1785534,McCook County,902,"Block Group 2, Census Tract 9646, McCook County, South Dakota",1,x1,1,1.0
15000US460879647001,46,87,9647.0,1,Block Group 1,G5030,S,470181487,3605089,+43.5821594,-097.3690934,SD,South Dakota,1785534,McCook County,909,"Block Group 1, Census Tract 9647, McCook County, South Dakota",1,x1,1,1.0
15000US460199677003,46,19,9677.0,3,Block Group 3,G5030,S,1128009,0,+44.6690279,-103.8438579,SD,South Dakota,1785534,Butte County,629,"Block Group 3, Census Tract 9677, Butte County, South Dakota",1,x1,1,1.0
15000US460199677004,46,19,9677.0,4,Block Group 4,G5030,S,1394131,0,+44.6526214,-103.8497253,SD,South Dakota,1785534,Butte County,2087,"Block Group 4, Census Tract 9677, Butte County, South Dakota",1,x1,1,1.0
15000US460299543021,46,29,9543.02,1,Block Group 1,G5030,S,3454439,0,+44.9242675,-097.1176533,SD,South Dakota,1785534,Codington County,1467,"Block Group 1, Census Tract 9543.02, Codington County, South Dakota",1,x1,1,1.0
15000US460299544001,46,29,9544.0,1,Block Group 1,G5030,S,417739,0,+44.8978212,-097.1027514,SD,South Dakota,1785534,Codington County,665,"Block Group 1, Census Tract 9544, Codington County, South Dakota",1,x1,1,1.0
15000US460199676002,46,19,9676.0,2,Block Group 2,G5030,S,372628331,644068,+44.6671650,-103.6006945,SD,South Dakota,1785534,Butte County,1547,"Block Group 2, Census Tract 9676, Butte County, South Dakota",1,x1,1,1.0
15000US460199677002,46,19,9677.0,2,Block Group 2,G5030,S,243771903,94108,+44.6547123,-103.9358851,SD,South Dakota,1785534,Butte County,1841,"Block Group 2, Census Tract 9677, Butte County, South Dakota",1,x1,1,1.0
15000US460199677001,46,19,9677.0,1,Block Group 1,G5030,S,20549400,9290,+44.6944054,-103.8106179,SD,South Dakota,1785534,Butte County,1008,"Block Group 1, Census Tract 9677, Butte County, South Dakota",1,x1,1,1.0
15000US460299541001,46,29,9541.0,1,Block Group 1,G5030,S,365111849,3076964,+45.0588009,-097.0125077,SD,South Dakota,1785534,Codington County,926,"Block Group 1, Census Tract 9541, Codington County, South Dakota",1,x1,1,1.0
15000US460199676001,46,19,9676.0,1,Block Group 1,G5030,S,5172043730,41872272,+44.9546374,-103.4650173,SD,South Dakota,1785534,Butte County,1016,"Block Group 1, Census Tract 9676, Butte County, South Dakota",1,x1,1,1.0
15000US460199677005,46,19,9677.0,5,Block Group 5,G5030,S,1373221,0,+44.6622947,-103.8493015,SD,South Dakota,1785534,Butte County,1245,"Block Group 5, Census Tract 9677, Butte County, South Dakota",1,x1,1,1.0
15000US460199676003,46,19,9676.0,3,Block Group 3,G5030,S,14629485,111148,+44.7192712,-103.4280903,SD,South Dakota,1785534,Butte County,804,"Block Group 3, Census Tract 9676, Butte County, South Dakota",1,x1,1,1.0
15000US460299546001,46,29,9546.0,1,Block Group 1,G5030,S,371653991,9859862,+44.8692462,-097.3452108,SD,South Dakota,1785534,Codington County,1142,"Block Group 1, Census Tract 9546, Codington County, South Dakota",1,x1,1,1.0
15000US460299541002,46,29,9541.0,2,Block Group 2,G5030,S,344509694,88503,+44.8961344,-096.9960234,SD,South Dakota,1785534,Codington County,2608,"Block Group 2, Census Tract 9541, Codington County, South Dakota",1,x1,1,1.0
15000US460139520002,46,13,9520.0,2,Block Group 2,G5030,S,569588505,5385562,+45.5447129,-098.6356618,SD,South Dakota,1785534,Brown County,1019,"Block Group 2, Census Tract 9520, Brown County, South Dakota",1,x1,1,1.0
15000US460519533001,46,51,9533.0,1,Block Group 1,G5030,S,387667593,1944070,+45.1001195,-096.5488162,SD,South Dakota,1785534,Grant County,821,"Block Group 1, Census Tract 9533, Grant County, South Dakota",1,x1,1,1.0
15000US460519531007,46,51,9531.0,7,Block Group 7,G5030,S,14053987,45473,+45.2473327,-096.6070123,SD,South Dakota,1785534,Grant County,374,"Block Group 7, Census Tract 9531, Grant County, South Dakota",1,x1,1,1.0
15000US460519531005,46,51,9531.0,5,Block Group 5,G5030,S,21855686,0,+45.1949665,-096.6004053,SD,South Dakota,1785534,Grant County,1178,"Block Group 5, Census Tract 9531, Grant County, South Dakota",1,x1,1,1.0
15000US460519531006,46,51,9531.0,6,Block Group 6,G5030,S,14264412,4573,+45.2181098,-096.5913635,SD,South Dakota,1785534,Grant County,682,"Block Group 6, Census Tract 9531, Grant County, South Dakota",1,x1,1,1.0
15000US460519531003,46,51,9531.0,3,Block Group 3,G5030,S,26688255,365039,+45.2165941,-096.6567128,SD,South Dakota,1785534,Grant County,698,"Block Group 3, Census Tract 9531, Grant County, South Dakota",1,x1,1,1.0
15000US460519531001,46,51,9531.0,1,Block Group 1,G5030,S,39890604,4877068,+45.2791517,-096.4853314,SD,South Dakota,1785534,Grant County,706,"Block Group 1, Census Tract 9531, Grant County, South Dakota",1,x1,1,1.0
15000US460519531004,46,51,9531.0,4,Block Group 4,G5030,S,955695,0,+45.2123747,-096.6358529,SD,South Dakota,1785534,Grant County,869,"Block Group 4, Census Tract 9531, Grant County, South Dakota",1,x1,1,1.0
15000US460519531002,46,51,9531.0,2,Block Group 2,G5030,S,347699527,1008109,+45.2904608,-096.7504253,SD,South Dakota,1785534,Grant County,621,"Block Group 2, Census Tract 9531, Grant County, South Dakota",1,x1,1,1.0
15000US461199791001,46,119,9791.0,1,Block Group 1,G5030,S,2593861468,164295891,+44.7223250,-100.1313985,SD,South Dakota,1785534,Sully County,631,"Block Group 1, Census Tract 9791, Sully County, South Dakota",1,x1,1,1.0
15000US461199791002,46,119,9791.0,2,Block Group 2,G5030,S,13540525,88805,+44.7232574,-100.0709633,SD,South Dakota,1785534,Sully County,700,"Block Group 2, Census Tract 9791, Sully County, South Dakota",1,x1,1,1.0
15000US461030108001,46,103,108.0,1,Block Group 1,G5030,S,309120,0,+44.0736224,-103.2294878,SD,South Dakota,1785534,Pennington County,588,"Block Group 1, Census Tract 108, Pennington County, South Dakota",1,x1,1,1.0
15000US461030108002,46,103,108.0,2,Block Group 2,G5030,S,489998,0,+44.0726012,-103.2353090,SD,South Dakota,1785534,Pennington County,1017,"Block Group 2, Census Tract 108, Pennington County, South Dakota",1,x1,1,1.0
15000US461030103002,46,103,103.0,2,Block Group 2,G5030,S,759128,0,+44.1007648,-103.2271125,SD,South Dakota,1785534,Pennington County,1901,"Block Group 2, Census Tract 103, Pennington County, South Dakota",1,x1,1,1.0
15000US460139518004,46,13,9518.0,4,Block Group 4,G5030,S,706637,0,+45.4553758,-098.4593735,SD,South Dakota,1785534,Brown County,1268,"Block Group 4, Census Tract 9518, Brown County, South Dakota",1,x1,1,1.0
15000US460139514001,46,13,9514.0,1,Block Group 1,G5030,S,40258705,16042,+45.4950543,-098.4433705,SD,South Dakota,1785534,Brown County,2976,"Block Group 1, Census Tract 9514, Brown County, South Dakota",1,x1,1,1.0
15000US460139517002,46,13,9517.0,2,Block Group 2,G5030,S,61310325,154551,+45.4257462,-098.5480232,SD,South Dakota,1785534,Brown County,1724,"Block Group 2, Census Tract 9517, Brown County, South Dakota",1,x1,1,1.0
15000US460139513001,46,13,9513.0,1,Block Group 1,G5030,S,1251573,3838,+45.4845953,-098.4858600,SD,South Dakota,1785534,Brown County,1311,"Block Group 1, Census Tract 9513, Brown County, South Dakota",1,x1,1,1.0
15000US460139520003,46,13,9520.0,3,Block Group 3,G5030,S,501588689,22414740,+45.7989824,-098.1242519,SD,South Dakota,1785534,Brown County,530,"Block Group 3, Census Tract 9520, Brown County, South Dakota",1,x1,1,1.0
15000US460139520001,46,13,9520.0,1,Block Group 1,G5030,S,830542276,6599915,+45.8434982,-098.4866009,SD,South Dakota,1785534,Brown County,573,"Block Group 1, Census Tract 9520, Brown County, South Dakota",1,x1,1,1.0
15000US460139513002,46,13,9513.0,2,Block Group 2,G5030,S,62338067,300154,+45.4952054,-098.5509575,SD,South Dakota,1785534,Brown County,2599,"Block Group 2, Census Tract 9513, Brown County, South Dakota",1,x1,1,1.0
15000US460139519001,46,13,9519.0,1,Block Group 1,G5030,S,678743337,288666,+45.3531493,-098.1511048,SD,South Dakota,1785534,Brown County,533,"Block Group 1, Census Tract 9519, Brown County, South Dakota",1,x1,1,1.0
15000US460139519003,46,13,9519.0,3,Block Group 3,G5030,S,533018194,372751,+45.3402073,-098.4577990,SD,South Dakota,1785534,Brown County,1119,"Block Group 3, Census Tract 9519, Brown County, South Dakota",1,x1,1,1.0
15000US460139520004,46,13,9520.0,4,Block Group 4,G5030,S,530350459,1648183,+45.6058119,-098.1282967,SD,South Dakota,1785534,Brown County,642,"Block Group 4, Census Tract 9520, Brown County, South Dakota",1,x1,1,1.0
15000US461030110042,46,103,110.04,2,Block Group 2,G5030,S,27714733,0,+43.9914092,-103.3112493,SD,South Dakota,1785534,Pennington County,2633,"Block Group 2, Census Tract 110.04, Pennington County, South Dakota",1,x1,1,1.0
15000US461030110011,46,103,110.01,1,Block Group 1,G5030,S,2311148,0,+44.0711145,-103.2541414,SD,South Dakota,1785534,Pennington County,1600,"Block Group 1, Census Tract 110.01, Pennington County, South Dakota",1,x1,1,1.0
15000US461030114003,46,103,114.0,3,Block Group 3,G5030,S,29904377,0,+44.1172010,-103.2618197,SD,South Dakota,1785534,Pennington County,4987,"Block Group 3, Census Tract 114, Pennington County, South Dakota",1,x1,1,1.0
